OBJECT_NAME,OBJECT_ID,epoch_iso,mm_rev_day,ecc,inc_deg,raan_deg,argp_deg,mean_anom_deg,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,norad,ELEMENT_SET_NO,REV_AT_EPOCH,bstar,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,"Invalid query: ""GROUP=rocket-bodies&FORMAT=csv"" (GROUP=rocket-bodies not found)",label
COSMOS 2251 DEB,1993-036AEY,2025-09-04T15:04:37.995456,14.3197968,0.0075011,74.0137,204.2036,358.3683,1.7211,0.0,U,34969,999.0,63718.0,0.00077443491,2.117e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFA,2025-09-04T09:42:15.382944,14.5538133,0.0070255,73.9767,113.883,1.0691,178.8804,0.0,U,34971,999.0,64727.0,0.00027873226,1.22e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFB,2025-09-02T10:23:10.781088,14.69939402,0.0035069,73.987,247.2933,60.7716,89.1251,0.0,U,34972,999.0,86160.0,0.0031669679,0.0001917,0.0,,Debris
COSMOS 2251 DEB,1993-036AFF,2025-09-04T11:13:00.162336,14.74628269,0.00509286,74.0587,140.1782,216.5901,322.0173,0.0,U,34976,999.0,86809.0,0.0012870532,8.743e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFJ,2025-09-04T07:43:09.018624,14.7682534,0.00535946,74.039,102.4547,208.6798,151.1428,0.0,U,34979,999.0,86751.0,0.0011250511,8.062e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFM,2025-09-04T22:07:37.344864,15.22583976,0.0014652,74.0046,85.0895,196.8713,163.2001,0.0,U,34989,999.0,86661.0,0.0050807058,0.00120311,0.0,,Debris
COSMOS 2251 DEB,1993-036AFN,2025-09-01T19:54:47.588544,14.41974274,0.00160865,74.0418,80.1947,172.7327,187.4066,0.0,U,34990,999.0,85877.0,0.00066315409,2.152e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFV,2025-09-04T09:46:48.921024,14.44147644,0.00969868,73.8812,137.9688,134.9703,225.9369,0.0,U,34997,999.0,69312.0,0.0016278659,5.887e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFW,2025-09-03T13:04:33.714624,14.48678615,0.00199955,74.0137,348.1054,159.5043,215.9642,0.0,U,34998,999.0,85969.0,0.0011673624,4.384e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AFY,2025-08-29T18:53:30.126336,15.20245456,0.00314576,74.0265,65.156,159.1923,201.0564,0.0,U,35000,999.0,86899.0,0.0044435803,0.00098974,0.0,,Debris
COSMOS 2251 DEB,1993-036AFZ,2025-09-04T09:52:30.676224,14.45367847,0.00795196,74.0199,297.0925,101.124,259.8872,0.0,U,35012,999.0,86126.0,0.00019911649,7e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AGB,2025-09-03T16:56:58.938144,14.72091522,0.00081353,73.9976,239.0272,29.0366,331.1256,0.0,U,35014,999.0,69863.0,0.0030970915,0.00019519,0.0,,Debris
COSMOS 2251 DEB,1993-036AGC,2025-09-03T18:20:29.421888,14.45988002,0.00758752,73.9474,62.4124,312.8739,65.7627,0.0,U,35015,999.0,63995.0,0.0013498229,4.956e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGD,2025-08-31T22:24:32.278752,14.34733752,0.01130278,73.9294,124.0888,62.4288,313.7012,0.0,U,35016,999.0,85308.0,0.00064232717,1.929e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGF,2025-09-04T08:44:26.046240,13.66781355,0.0348236,73.9769,273.5731,203.8583,154.6057,0.0,U,35018,999.0,81828.0,0.00132279,1.652e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGH,2025-09-01T16:45:42.950592,14.62471359,0.00910345,74.0473,34.3695,175.9964,184.1954,0.0,U,35020,999.0,86746.0,0.00029748091,1.567e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGK,2025-09-04T00:08:18.398400,14.60192749,0.00473162,74.0218,152.5268,15.6475,344.6139,0.0,U,35022,999.0,57687.0,0.00085854614,4.175e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGL,2025-09-04T12:20:38.084352,14.90213413,0.00395851,74.039,51.8851,158.6138,258.3379,0.0,U,35023,999.0,86799.0,0.0022507062,0.00022183,0.0,,Debris
COSMOS 2251 DEB,1993-036AGN,2025-09-04T06:50:04.967808,14.71992,0.00850813,73.9359,257.6517,195.3917,164.4667,0.0,U,35025,999.0,87179.0,0.00049800077,3.274e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGP,2025-09-02T01:46:52.154400,14.53525561,0.00849152,74.0474,150.7122,289.9183,131.507,0.0,U,35026,999.0,86666.0,0.00011648415,4.78e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AGR,2025-09-02T01:38:08.147040,14.56420374,0.00847985,74.0366,103.9042,263.8904,249.7862,0.0,U,35028,999.0,86805.0,0.00012458539,5.48e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AGU,2025-09-03T06:25:23.327040,14.38126936,0.00194458,74.0361,84.3475,208.396,151.6136,0.0,U,35031,999.0,63839.0,0.00030305519,8.95e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AGV,2025-09-04T02:46:32.434752,14.57462567,0.00665004,73.8507,198.9472,67.3033,307.9715,0.0,U,35032,999.0,86222.0,0.0017132679,7.998e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AGW,2025-09-04T01:45:54.793440,14.50178083,0.00135514,74.0295,3.9956,135.3672,224.8582,0.0,U,35033,999.0,64482.0,0.0012782355,4.951e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AHA,2025-09-04T00:27:58.490208,15.26464146,0.00097036,73.9715,353.8961,171.8434,188.2926,0.0,U,35037,999.0,65666.0,0.0050838873,0.0013519,0.0,,Debris
COSMOS 2251 DEB,1993-036AHB,2025-09-04T16:43:56.521344,14.24315569,0.01179214,74.1049,220.3707,233.8428,307.7292,0.0,U,35038,999.0,84158.0,0.00099849214,2.454e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AHG,2025-08-31T06:47:41.566272,14.698862,0.01008978,73.9523,248.2748,117.6893,243.4561,0.0,U,35043,999.0,65895.0,0.0036925484,0.00023942,0.0,,Debris
COSMOS 2251 DEB,1993-036AHJ,2025-08-31T17:05:30.866784,14.00084463,0.01800161,73.7171,234.5986,132.571,229.0775,0.0,U,35045,999.0,83201.0,0.0006696926,1.11e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AHP,2025-09-01T20:48:42.409728,14.4126287,0.00185352,74.0352,72.9861,189.2023,170.8796,0.0,U,35060,999.0,85774.0,0.00057960545,1.851e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AHQ,2025-09-04T10:17:20.553504,14.66645599,0.00432265,74.0462,137.3208,274.1563,85.4667,0.0,U,35061,999.0,87118.0,0.00085305033,4.78e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AHR,2025-09-01T01:51:03.028896,14.21861567,0.01354463,74.0785,277.144,303.7965,55.0341,0.0,U,35062,999.0,84039.0,0.0021404989,5.156e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AHU,2025-09-04T02:14:42.985248,14.45271267,0.00193046,74.0224,20.2751,173.0247,187.1184,0.0,U,35065,999.0,66911.0,0.00088295894,3.08e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AJA,2025-08-23T17:44:37.607424,15.00443284,0.00724072,73.9337,41.1335,323.4559,36.1698,0.0,U,35071,999.0,65870.0,0.00043316661,5.721e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AJC,2025-09-04T01:53:57.079104,14.92664942,0.00192381,74.0039,172.417,296.125,63.7953,0.0,U,35073,999.0,65988.0,0.0037476378,0.00038955,0.0,,Debris
COSMOS 2251 DEB,1993-036AJJ,2025-09-03T19:13:53.541696,15.1441391,0.00230764,74.0016,279.2156,2.8238,357.3081,0.0,U,35280,999.0,86014.0,0.0054431941,0.00102031,0.0,,Debris
COSMOS 2251 DEB,1993-036AJN,2025-09-02T21:31:13.077696,14.38156021,0.00169826,74.0467,90.0782,198.6389,221.7687,0.0,U,35284,999.0,64076.0,0.00028370537,8.36e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AJR,2025-09-03T09:03:29.937312,14.36252798,0.00188428,74.0283,100.5434,227.3759,310.2741,0.0,U,35287,999.0,85451.0,0.0002187013,6.14e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AJS,2025-09-04T03:49:10.357824,14.63791465,0.00356577,73.9497,207.5941,101.395,259.1227,0.0,U,35288,999.0,86420.0,0.0016622978,8.732e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AJU,2025-09-02T18:53:41.397216,14.76153049,0.0008625,74.0055,258.0708,1.2922,358.8273,0.0,U,35290,999.0,86466.0,0.0039562129,0.00027438,0.0,,Debris
COSMOS 2251 DEB,1993-036AKA,2025-09-04T08:36:02.791296,15.02862972,0.0008962,74.027,221.2357,277.9009,82.1162,0.0,U,35432,999.0,86002.0,0.0028309282,0.00038163,0.0,,Debris
COSMOS 2251 DEB,1993-036AKB,2025-09-02T12:57:28.676736,14.34528666,0.00280207,74.0358,163.8328,247.1682,291.408,0.0,U,35433,999.0,85129.0,0.00047515504,1.32e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKC,2025-09-04T16:14:27.604032,14.25221758,0.00873103,74.0419,32.3516,127.1068,233.81,0.0,U,35434,999.0,84706.0,0.0013245705,3.216e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKD,2025-09-03T12:27:06.180192,14.74192184,0.00136427,74.0135,300.5943,40.6512,26.1125,0.0,U,35435,999.0,86060.0,0.002614851,0.00017304,0.0,,Debris
COSMOS 2251 DEB,1993-036AKH,2025-09-03T11:01:50.990016,13.92051471,0.02404785,74.0213,306.4265,137.8228,253.1412,0.0,U,35439,999.0,82565.0,0.0027478986,4.427e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKJ,2025-09-03T02:31:18.099840,14.67885845,0.00711278,74.0164,42.4849,209.7383,149.9737,0.0,U,35440,999.0,67288.0,0.0013421382,7.948e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKK,2025-09-01T22:47:10.074624,14.60285798,0.00355042,74.1353,131.5979,53.8179,306.6262,0.0,U,35441,999.0,85943.0,0.0027503818,0.00013397,0.0,,Debris
COSMOS 2251 DEB,1993-036AKL,2025-09-02T21:17:46.437792,14.79242974,0.00090292,74.029,298.392,350.6807,9.42,0.0,U,35442,999.0,85859.0,0.002883472,0.00021478,0.0,,Debris
COSMOS 2251 DEB,1993-036AKM,2025-09-03T19:59:49.731072,14.85895663,0.00955527,73.9898,172.3312,337.186,22.5085,0.0,U,35443,999.0,85389.0,0.0072060706,0.00068843,0.0,,Debris
COSMOS 2251 DEB,1993-036AKP,2025-09-04T09:33:25.085664,14.56799106,0.01516796,74.0374,129.0312,241.8371,116.7401,0.0,U,35445,999.0,85881.0,0.0014044814,7.331e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKQ,2025-09-04T10:21:54.814752,14.54474328,0.00771271,74.0472,145.9301,289.2437,70.0392,0.0,U,35446,999.0,86564.0,0.00015699302,6.64e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AKS,2025-09-03T02:13:51.165120,14.53162407,0.00076828,73.9032,281.1683,112.922,247.2752,0.0,U,35448,999.0,85872.0,0.0015762961,6.507e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKV,2025-09-01T22:11:02.102496,15.24447916,0.00449285,73.9389,320.552,232.7682,126.9415,0.0,U,35451,999.0,65849.0,0.0019711517,0.00050093,0.0,,Debris
COSMOS 2251 DEB,1993-036AKX,2025-09-02T07:23:22.026048,14.37323191,0.00701075,74.0089,207.4056,1.3288,358.8038,0.0,U,35453,999.0,84761.0,0.001588584,4.853e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AKZ,2025-09-04T16:42:58.813056,14.4796552,0.01042564,74.0278,120.5308,249.1139,109.8834,0.0,U,35455,999.0,85109.0,0.0011363754,4.489e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ALA,2025-09-02T10:55:40.089504,14.66670544,0.00653766,73.9533,314.2529,187.8199,172.1957,0.0,U,35456,999.0,64389.0,0.0037879193,0.00021792,0.0,,Debris
COSMOS 2251 DEB,1993-036ALD,2025-09-03T01:49:58.569312,14.37228536,0.00174027,73.8729,14.341,337.8573,22.1826,0.0,U,35459,999.0,56915.0,0.00053659459,1.573e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ALG,2025-09-01T06:28:25.364064,14.2829382,0.00881652,74.0341,94.6244,155.7236,204.8107,0.0,U,35462,999.0,64917.0,0.0021411512,5.548e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ALK,2025-09-03T15:52:03.173376,14.43875629,0.00647763,74.0003,23.6033,208.7748,150.9831,0.0,U,35465,999.0,85797.0,0.00099169773,3.442e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ALP,2025-09-03T04:26:44.981376,14.49664647,0.00765693,74.016,212.8512,30.8418,329.7206,0.0,U,35469,999.0,86654.0,0.00031518166,1.229e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ALV,2025-09-01T01:37:53.519520,14.66743701,0.0023621,74.0251,4.2689,101.0146,259.3682,0.0,U,35475,999.0,64110.0,0.0030176554,0.00016896,0.0,,Debris
COSMOS 2251 DEB,1993-036ALW,2025-09-04T03:56:16.176768,14.72283725,0.00216265,73.9769,255.8526,279.2068,201.1104,0.0,U,35476,999.0,86420.0,0.0019539947,0.00012382,0.0,,Debris
COSMOS 2251 DEB,1993-036ALX,2025-09-03T23:39:23.018976,13.83269794,0.02856696,73.9041,348.2865,12.3987,348.3971,0.0,U,35580,999.0,60877.0,0.0012350567,1.832e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AMA,2025-09-04T07:46:07.252320,13.55052022,0.03859045,73.9188,13.1016,55.8088,307.8969,0.0,U,35583,999.0,81065.0,0.00089071947,9.7e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AMC,2025-09-04T04:42:38.292192,13.74802764,0.03084451,73.9725,154.5417,87.1906,62.706,0.0,U,35585,999.0,62695.0,0.0021081699,2.814e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AMD,2025-09-02T21:05:27.386016,13.51919078,0.04048245,74.019,104.0478,0.1204,17.5058,0.0,U,35586,999.0,59019.0,0.00076185652,8.15e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AME,2025-09-04T06:32:58.948800,14.71006627,0.01006994,74.0016,252.0688,104.0756,257.1633,0.0,U,35587,999.0,64883.0,0.00033723168,2.205e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AML,2025-09-03T08:27:36.765504,14.24938597,0.01049975,74.0831,109.0359,142.3743,218.4811,0.0,U,35593,999.0,83635.0,0.0015264978,3.757e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AMM,2025-09-04T10:25:16.017024,14.84158869,0.00337085,73.8099,306.7333,70.4939,289.9874,0.0,U,35594,999.0,86710.0,0.0016025623,0.0001352,0.0,,Debris
COSMOS 2251 DEB,1993-036AMV,2025-09-04T16:31:21.400896,15.30081896,0.00979742,73.9969,34.3892,127.9882,251.1994,0.0,U,35602,999.0,88574.0,0.00080550724,0.00027242,0.0,,Debris
COSMOS 2251 DEB,1993-036AMY,2025-09-04T13:09:54.871200,15.06690225,0.00341794,73.875,185.7628,148.713,211.6104,0.0,U,35605,999.0,64467.0,0.0049510469,0.00075253,0.0,,Debris
COSMOS 2251 DEB,1993-036AMZ,2025-09-04T00:56:40.202880,13.409443,0.04549763,73.8108,169.6582,30.3339,332.3267,0.0,U,35606,999.0,59703.0,0.0020170935,2.03e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ANE,2025-08-29T02:49:26.440032,14.68999242,0.00264171,74.0232,24.5503,124.155,236.2131,0.0,U,35611,999.0,85737.0,0.0035230495,0.00020798,0.0,,Debris
COSMOS 2251 DEB,1993-036ANH,2025-09-03T03:39:44.992512,14.65533967,0.00762411,73.9595,162.2651,37.589,323.0572,0.0,U,35614,999.0,86255.0,0.0025619737,0.00014502,0.0,,Debris
COSMOS 2251 DEB,1993-036ANL,2025-09-04T11:23:29.527584,14.4377589,0.00674148,73.9638,273.3612,89.0382,271.8498,0.0,U,35645,999.0,85338.0,0.0020337316,7.093e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ANM,2025-09-04T16:02:39.764256,13.40542723,0.04608937,73.8699,213.2032,339.6216,206.8806,0.0,U,35646,999.0,80530.0,0.0023168563,2.352e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ANN,2025-09-04T08:45:22.277952,14.42910357,0.00485197,74.0213,119.3203,244.1425,115.4724,0.0,U,35647,999.0,66230.0,0.00087039488,2.924e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ANR,2025-09-04T00:09:06.175872,14.79611994,0.00219141,74.0454,215.6703,299.3687,127.711,0.0,U,35650,999.0,86157.0,0.0028543358,0.00021519,0.0,,Debris
COSMOS 2251 DEB,1993-036APB,2025-09-03T23:44:45.512160,14.49451766,0.00165175,74.0417,320.3944,134.6649,42.1335,0.0,U,35660,999.0,64425.0,0.00060678702,2.3e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036APC,2025-09-03T19:00:40.700736,14.84209064,0.00927024,74.0127,278.5739,46.4188,314.4636,0.0,U,35661,999.0,86384.0,0.00117477,0.00010592,0.0,,Debris
COSMOS 2251 DEB,1993-036APJ,2025-09-03T12:44:22.686432,14.58677907,0.00210413,74.0588,330.8851,52.4379,307.8693,0.0,U,35667,999.0,69341.0,0.0018391388,8.583e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036APK,2025-09-03T17:49:39.767232,14.63497751,0.00837046,74.0442,52.3852,184.5689,175.4726,0.0,U,35668,999.0,86184.0,0.00063009989,3.405e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036APL,2025-09-03T13:14:08.220192,13.56781391,0.03870693,73.8637,322.7753,91.6972,272.8502,0.0,U,35669,999.0,59430.0,0.0012008878,1.363e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036APM,2025-09-01T10:00:11.823264,14.8998226,0.00400911,73.8948,271.6021,263.5475,96.114,0.0,U,35670,999.0,86201.0,0.001699095,0.00016631,0.0,,Debris
COSMOS 2251 DEB,1993-036APN,2025-09-04T11:54:27.430848,14.48106943,0.00390037,74.0152,265.3538,102.7702,47.7157,0.0,U,35671,999.0,85326.0,0.00025921199,9.46e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036APR,2025-09-02T03:39:19.314432,14.52484821,0.01011735,74.0607,148.0485,220.8573,138.4975,0.0,U,35674,999.0,84635.0,0.0021469823,9.354e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036APY,2025-09-03T17:28:16.391136,14.87960045,0.00719002,74.0406,242.5416,338.5869,21.2306,0.0,U,35703,999.0,65127.0,0.0016333099,0.00015709,0.0,,Debris
COSMOS 2251 DEB,1993-036AQA,2025-08-26T00:32:27.684960,14.67237517,0.00353788,74.2812,343.3703,338.8957,21.0752,0.0,U,35705,999.0,84329.0,0.0026547061,0.00015101,0.0,,Debris
COSMOS 2251 DEB,1993-036AQB,2025-08-29T17:09:55.910016,13.65502613,0.03487426,73.8853,236.2723,305.0199,51.8641,0.0,U,35706,999.0,60628.0,0.001485158,1.812e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AQG,2025-09-01T18:08:20.783904,14.6331866,0.00857439,74.0446,56.0701,184.6187,175.42,0.0,U,35711,999.0,86279.0,0.00058154137,3.135e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AQM,2025-08-27T18:36:10.152864,14.59874458,0.00908744,73.994,38.853,266.2834,155.2915,0.0,U,35716,999.0,86066.0,0.00012362107,5.93e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AQN,2025-09-04T16:48:50.834304,14.37419637,0.00778508,74.1616,38.5234,285.4223,73.8341,0.0,U,35717,999.0,72676.0,0.0019047695,5.875e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AQP,2025-09-02T12:11:44.096064,14.66209776,0.00147407,74.0354,325.467,34.7382,325.4746,0.0,U,35718,999.0,64355.0,0.0025790846,0.00014222,0.0,,Debris
COSMOS 2251 DEB,1993-036AQS,2025-09-04T00:45:43.275168,14.33035811,0.01483487,73.9532,1.1163,169.3042,191.1326,0.0,U,35721,999.0,56360.0,0.003266279,0.00010099,0.0,,Debris
COSMOS 2251 DEB,1993-036AQV,2025-08-30T09:26:48.405120,14.5780717,0.00615343,74.0327,141.2141,319.7864,39.8755,0.0,U,35724,999.0,86008.0,0.00034742702,1.6e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ARA,2025-09-01T01:51:43.081344,15.39573486,0.00058704,73.9995,14.5718,149.8521,210.3026,0.0,U,35729,999.0,86681.0,0.0064055102,0.00261042,0.0,,Debris
COSMOS 2251 DEB,1993-036ARD,2025-09-03T04:04:26.056992,14.64330013,0.00779585,74.0373,49.3623,194.6215,165.27,0.0,U,35759,999.0,64663.0,0.00074931574,4.105e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ARR,2025-09-01T17:48:44.412480,14.10414346,0.02299096,74.1662,129.1253,94.4876,268.2566,0.0,U,35771,999.0,81421.0,0.0073659145,0.0001677,0.0,,Debris
COSMOS 2251 DEB,1993-036ART,2025-09-04T20:00:17.566560,14.61175543,0.00480462,74.0085,170.376,350.3965,9.6277,0.0,U,35773,999.0,85394.0,0.0010904912,5.431e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ARX,2025-09-03T02:50:20.346720,13.41148821,0.04510803,73.7694,123.4918,32.8992,115.3773,0.0,U,35777,999.0,78335.0,0.0010066934,9.96e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ASE,2025-09-02T08:57:53.171712,14.49681926,0.0040309,74.0365,279.9883,73.3284,287.2295,0.0,U,35784,999.0,64237.0,0.00044621196,1.707e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ASG,2025-09-03T09:20:03.235776,14.64444036,0.00368435,74.0122,237.147,24.3611,335.9288,0.0,U,35786,999.0,71938.0,0.0023252197,0.00012421,0.0,,Debris
COSMOS 2251 DEB,1993-036ASK,2025-09-04T07:44:17.817216,14.35874284,0.00488916,74.0368,106.8412,232.6207,127.0489,0.0,U,35789,999.0,59800.0,0.00015338845,4.24e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ASP,2025-09-03T18:36:15.512256,14.7507021,0.00093535,74.0399,256.0299,339.882,196.476,0.0,U,35793,999.0,64321.0,0.0028540644,0.0001927,0.0,,Debris
COSMOS 2251 DEB,1993-036ASW,2025-09-02T07:50:46.854816,13.87874381,0.02571793,73.8431,223.036,326.0278,32.4602,0.0,U,35824,999.0,82820.0,0.0021792204,3.342e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ASX,2025-09-03T10:33:27.430848,13.70305421,0.03541607,74.115,307.4421,66.1544,297.6268,0.0,U,35825,999.0,81134.0,0.001156336,1.571e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATB,2025-09-03T09:23:36.375936,14.72685167,0.00120636,74.026,294.847,9.4672,350.6725,0.0,U,35829,999.0,86296.0,0.0034347382,0.0002197,0.0,,Debris
COSMOS 2251 DEB,1993-036ATC,2025-09-03T06:21:58.306752,14.23137766,0.01223683,73.862,89.1566,77.5095,283.9708,0.0,U,35830,999.0,59834.0,0.0028116152,6.838e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATG,2025-09-02T10:26:43.581696,14.12870409,0.0111197,73.9329,124.8032,305.4427,235.888,0.0,U,35834,999.0,64832.0,0.00027078314,5.08e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036ATH,2025-09-04T05:49:54.676416,13.82312368,0.02929322,74.0605,75.6433,240.0855,117.0882,0.0,U,35835,999.0,60324.0,0.0014217813,2.107e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATJ,2025-09-03T14:30:23.737824,14.67893186,0.00272397,74.0348,6.9172,90.6062,269.8229,0.0,U,35836,999.0,62049.0,0.0038086227,0.0002194,0.0,,Debris
COSMOS 2251 DEB,1993-036ATK,2025-09-02T15:17:20.358816,13.62199637,0.04211042,73.7255,15.7057,311.0469,59.2036,0.0,U,35837,999.0,56599.0,0.0036100624,5.041e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATM,2025-09-04T05:50:46.550976,15.17556751,0.00096176,74.2175,173.1738,316.1084,195.3513,0.0,U,35839,999.0,87045.0,0.004486109,0.00091301,0.0,,Debris
COSMOS 2251 DEB,1993-036ATN,2025-09-03T15:23:54.248640,14.36484455,0.01180516,73.9348,343.5029,268.4045,90.3583,0.0,U,35840,999.0,83853.0,0.0030241879,9.594e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATW,2025-09-03T18:17:09.823200,14.50213261,0.00831394,74.0211,258.0512,50.1745,121.8489,0.0,U,35883,999.0,60936.0,0.00048385855,1.939e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATX,2025-09-01T12:24:19.585440,14.24562597,0.01143537,73.9903,160.9316,328.9441,30.4977,0.0,U,35884,999.0,20901.0,0.0031745765,7.868e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ATY,2025-09-04T09:06:39.530880,14.3725764,0.00248371,74.027,117.7035,226.8706,133.0371,0.0,U,35885,999.0,63588.0,0.0003697768,1.079e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AUB,2025-09-02T13:37:41.680992,14.5771233,0.00508928,74.0337,189.1486,343.6411,16.3108,0.0,U,35888,999.0,84799.0,0.0011219609,5.188e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AUD,2025-08-30T19:49:09.971904,14.55003116,0.00579275,73.9362,81.0038,228.1386,131.4825,0.0,U,35890,999.0,63638.0,0.0020983184,9.225e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AUE,2025-09-03T21:11:40.179552,15.23751331,0.00560779,73.9935,306.4203,97.2264,263.5315,0.0,U,35891,999.0,65695.0,0.0012996663,0.00032772,0.0,,Debris
COSMOS 2251 DEB,1993-036AUJ,2025-08-30T01:20:25.398528,14.00853249,0.02075812,74.0487,169.151,291.3817,66.528,0.0,U,35895,999.0,57546.0,0.0019362953,3.464e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AUM,2025-09-04T10:42:06.820128,14.92352137,0.00858627,73.9932,137.7958,305.2793,231.5373,0.0,U,35898,999.0,65327.0,0.00080137143,8.773e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AUQ,2025-09-01T17:02:03.304608,14.9507751,0.00117494,74.0142,230.6889,313.6038,219.1614,0.0,U,35901,999.0,84596.0,0.0047258556,0.00052212,0.0,,Debris
COSMOS 2251 DEB,1993-036AUR,2025-09-04T04:20:19.360896,14.26063417,0.0103709,73.9823,55.1542,192.3301,167.5308,0.0,U,35902,999.0,59710.0,0.0018784109,4.726e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036AUU,2025-09-03T17:19:09.628608,14.96755357,0.00942462,74.0323,53.4866,161.4322,199.0343,0.0,U,35905,999.0,87085.0,0.0012377507,0.00015492,0.0,,Debris
COSMOS 2251 DEB,1993-036AUZ,2025-09-03T10:28:29.808768,14.34035984,0.0023427,74.0324,135.6728,244.3488,115.5244,0.0,U,35959,999.0,83490.0,0.00018226266,4.84e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036AVB,2025-09-03T15:55:05.859264,14.04790837,0.01920703,73.9278,20.1259,333.9131,25.2419,0.0,U,35961,999.0,61276.0,0.0015574107,2.921e-05,0.0,,Debris
